id,state,county,npi,start_date,end_date,citation,note
229,Maryland,,non-essential_services_closure,,,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,
230,Maryland,,religious_gatherings_banned,,,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,"implied based on gather of 10 max order, made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf"
231,Maryland,,school_closure,,,https://news.maryland.gov/msde/state-superintendent-salmon-announces-temporary-closure-of-maryland-public-schools/,
232,Maryland,,social_distancing,,,,
233,Massachusetts,,gathering_size_10_0,,,https://www.mass.gov/news/governorcharliebakerordersallnonessentialbusinessestoceaseinpersonoperation,
234,Massachusetts,,non-essential_services_closure,,,https://www.mass.gov/news/governorcharliebakerordersallnonessentialbusinessestoceaseinpersonoperation,
235,Massachusetts,,school_closure,,,https://www.mass.gov/news/bakerpolitoadministrationannouncesemergencyactionstoaddresscovid19,
160,Indiana,,gathering_size_25_to_11,,,,
192,Kentucky,,gathering_size_100_to_26,,,,
193,Kentucky,,gathering_size_25_to_11,,,,
208,Louisiana,,gathering_size_25_to_11,,,,
236,Massachusetts,,closing_of_public_venues,,,https://www.mass.gov/info-details/covid-19-essential-services,
237,Massachusetts,,gathering_size_100_to_26,,,https://www.mass.gov/news/bakerpolitoadministrationannouncesemergencyactionstoaddresscovid19,
238,Massachusetts,,gathering_size_25_to_11,,,https://www.mass.gov/news/bakerpolitoadministrationannouncesemergencyactionstoaddresscovid19,
239,Massachusetts,,gathering_size_500_to_101,,,https://www.mass.gov/news/governorbakerissuesorderlimitinglargegatheringsinthecommonwealth,
241,Massachusetts,,religious_gatherings_banned,,,https://www.mass.gov/news/bakerpolitoadministrationannouncesemergencyactionstoaddresscovid19,Not Explicit
242,Massachusetts,,shelter_in_place,,,https://www.mass.gov/news/governorcharliebakerordersallnonessentialbusinessestoceaseinpersonoperation,
243,Massachusetts,,social_distancing,,,https://www.mass.gov/news/governorbakerissuesorderlimitinglargegatheringsinthecommonwealth,
244,Michigan,,gathering_size_100_to_26,,,"https://www.michigan.gov/whitmer/0,9309,738790499_90705521890,00.html",max 50 (but only for essential gatherings + social distancing) religious services also allowed
245,Michigan,,school_closure,,,"https://www.michigan.gov/whitmer/0,9309,738790499_90705521595,00.html",
246,Michigan,,shelter_in_place,,,"https://www.michigan.gov/whitmer/0,9309,738790499_90705522626,00.html","stay at home, people/workers can only leave for live saving needs (outdoor rec & religious services okay"
247,Michigan,,closing_of_public_venues,,,https://www.mlive.com/public-interest/2020/03/michigans-governor-orders-all-bars-restaurants-entertainment-venues-more-to-close-amid-coronavirus-outbreak.html, 
250,Michigan,,gathering_size_500_to_101,,,"https://www.michigan.gov/whitmer/0,9309,738790499_90705521595,00.html",max 250
252,Michigan,,non-essential_services_closure,,,"https://www.michigan.gov/whitmer/0,9309,738790499_90705522576,00.html","all other retailers, personal care services, etc. "
253,Michigan,,religious_gatherings_banned,,,,*3/24/20 Stay at home order exempts religious services 
254,Michigan,,social_distancing,,,"https://www.michigan.gov/whitmer/0,9309,738790499_90705522626,00.html",first order with clear social distancing measures i.e. 6 feet
255,Minnesota,,non-essential_services_closure,,,https://mn.gov/governor/covid19/news/#/detail/appId/1/id/424820,
256,Minnesota,,shelter_in_place,,,https://mn.gov/governor/covid19/news/#/detail/appId/1/id/424820,
257,Minnesota,,closing_of_public_venues,,,https://mn.gov/governor/covid19/news/#/detail/appId/1/id/424820,
258,Minnesota,,gathering_size_10_0,,,,
259,Minnesota,,gathering_size_100_to_26,,,,
260,Minnesota,,gathering_size_25_to_11,,,,
261,Minnesota,,gathering_size_500_to_101,,,,
262,Minnesota,,lockdown,,,,
263,Minnesota,,religious_gatherings_banned,,,https://mn.gov/governor/covid19/news/#/detail/appId/1/id/424820,Not Mentioned
264,Minnesota,,school_closure,,,https://mn.gov/governor/assets/EO%202002%20Final_tcm1055423084%20%281%29_tcm1055423779.pdf,Date Wrong Before
265,Minnesota,,social_distancing,,,https://mn.gov/governor/covid19/news/#/detail/appId/1/id/424820,
266,Mississippi,,gathering_size_10_0,,,https://www.sos.ms.gov/content/executiveorders/ExecutiveOrders/1463.pdf,
267,Mississippi,,closing_of_public_venues,,,https://www.sos.ms.gov/Content/documents/ed_pubs/Exec%20Orders/1463.pdf,-
268,Mississippi,,gathering_size_100_to_26,,,,
269,Mississippi,,gathering_size_25_to_11,,,,
270,Mississippi,,gathering_size_500_to_101,,,,
271,Mississippi,,lockdown,,,,
272,Mississippi,,non-essential_services_closure,,,https://www.sos.ms.gov/Content/documents/ed_pubs/Exec%20Orders/1463.pdf,-
273,Mississippi,,religious_gatherings_banned,,,https://www.sos.ms.gov/content/executiveorders/ExecutiveOrders/1463.pdf,
274,Mississippi,,school_closure,,,https://www.sos.ms.gov/Content/documents/ed_pubs/Exec%20Orders/1463.pdf,-
275,Mississippi,,shelter_in_place,,,https://www.sos.ms.gov/content/executiveorders/ExecutiveOrders/1465.pdf,
276,Mississippi,,social_distancing,,,https://www.sos.ms.gov/content/executiveorders/ExecutiveOrders/1465.pdf,
278,Missouri,,closing_of_public_venues,,,https://governor.mo.gov/pressreleases/archive/governorparsondirectsdhssdirectorrequiresocialdistancingstatewide,"only refers to restaurants and bars, take out only"
279,Missouri,,gathering_size_10_0,,,https://governor.mo.gov/pressreleases/archive/governorparsondirectsdhssdirectorrequiresocialdistancingstatewide,max 10 people in any place
280,Missouri,,gathering_size_100_to_26,,,,*recommendations max 50 gathering 3/15/20 https://governor.mo.gov/press-releases/archive/governor-parsons-statement-regarding-cdc-recommendations-mass-gatherings-and
281,Missouri,,gathering_size_25_to_11,,,,
282,Missouri,,gathering_size_500_to_101,,,,
284,Missouri,,non-essential_services_closure,,,https://governor.mo.gov/priorities/stay-home-order,must be able to adhere to CDC social distance regulations to be open
285,Missouri,,school_closure,,,https://governor.mo.gov/pressreleases/archive/governorparsondirectsdhssdirectorrequiresocialdistancingstatewide,"order to maintain closures but important destiction the Governor left school closures to be voluntary by district, though all chose to close around 3/19/20"
286,Missouri,,religious_gatherings_banned,,,https://governor.mo.gov/priorities/stay-home-order,exception for oder
287,Missouri,,social_distancing,,,https://governor.mo.gov/pressreleases/archive/governorparsondirectsdhssdirectorrequiresocialdistancingstatewide,"requires social distance standards when in public spaces, enforable by penalty"
288,Montana,,school_closure,,,https://billingsgazette.com/news/stateandregional/schoolshutdownforcovid19couldstretchlongerthantwoweeksinmontana/article_c4a3623363ff58c1a5086021cf9e3c09.html,
289,Montana,,closing_of_public_venues,,,https://news.mt.gov/governorbullockextendsdirectivesissuedtorespondtocovid19pandemic,-
1,Alabama,,gathering_size_10_0,,,http://www.alabamapublichealth.gov/news/2020/03/28.html,max 10 people permitted if maintain 6 feet
2,Alabama,,gathering_size_25_to_11,,,http://www.alabamapublichealth.gov/news/2020/03/19.html,
3,Alabama,,non-essential_services_closure,,,http://www.alabamapublichealth.gov/news/2020/03/27.html ,T
4,Alabama,,shelter_in_place,,,https://governor.alabama.gov/assets/2020/04/FinalStatewideOrder4.3.2020.pdf, outside rec is okay with proper social distancing
5,Alabama,,closing_of_public_venues,,,http://www.alabamapublichealth.gov/news/2020/03/27.html,"3/19/20 order only for restaurants to do take out only, other public venues were not closed until 3/28 http://www.alabamapublichealth.gov/news/2020/03/19.html"
6,Alabama,,gathering_size_100_to_26,,,http://www.alabamapublichealth.gov/news/2020/03/16.html,*max 50 people
7,Alabama,,gathering_size_500_to_101,,,http://www.alabamapublichealth.gov/news/2020/03/13.html,
8,Alabama,,lockdown,,,,
9,Alabama,,religious_gatherings_banned,,,https://governor.alabama.gov/assets/2020/04/FinalStatewideOrder4.3.2020.pdf,"**Relgious gatherings are permitted if 10 or less people + 6ft distance; ""drive - in"" pwrkship permited w/ remaining in vehicle"
10,Alabama,,school_closure,,,http://www.alabamapublichealth.gov/news/2020/03/20.html,*specifically private schools (k-12) were ordered to close on 3/19/20 http://www.alabamapublichealth.gov/news/2020/03/19.html
11,Alabama,,social_distancing,,,https://www.alabamapublichealth.gov/legal/assets/soecovid19040320.pdf,
12,Alaska,,closing_of_public_venues,,,https://gov.alaska.gov/wpcontent/uploads/sites/2/03172020SOACOVID19HealthMandate003.pdf,"Mandate 3: Closure of restaurants, bars, etc."
13,Alaska,,Other,,,https://gov.alaska.gov/wpcontent/uploads/sites/2/03.16.20COVID19HealthMandate002.pdf,"Mandate 2: Closure of libraries, museums, etc."
14,Alaska,,gathering_size_10_0,,,https://gov.alaska.gov/wpcontent/uploads/sites/2/03232020SOACOVID19HealthMandate009.pdf,
15,Alaska,,gathering_size_100_to_26,,,,
16,Alaska,,gathering_size_25_to_11,,,,
17,Alaska,,gathering_size_500_to_101,,,,
18,Alaska,,lockdown,,,,
19,Alaska,,non-essential_services_closure,,,https://content.govdelivery.com/accounts/AKDHSS/bulletins/283a713,
28,Arizona,,gathering_size_10_0,,,,
209,Louisiana,,lockdown,,,,
240,Massachusetts,,lockdown,,,,
290,Montana,,gathering_size_10_0,,,https://www.politico.com/news/2020/03/16/trumprecommendsavoidinggatheringsofmorethan10people132323,
291,Montana,,gathering_size_100_to_26,,,,
292,Montana,,gathering_size_25_to_11,,,,
293,Montana,,gathering_size_500_to_101,,,,
294,Montana,,lockdown,,,,
295,Montana,,non-essential_services_closure,,,https://news.mt.gov/governorbullockextendsdirectivesissuedtorespondtocovid19pandemic,-
296,Montana,,religious_gatherings_banned,,,https://news.mt.gov/governorbullockextendsdirectivesissuedtorespondtocovid19pandemic,-
297,Montana,,shelter_in_place,,,https://news.mt.gov/governorbullockextendsdirectivesissuedtorespondtocovid19pandemic,-
299,Nebraska,,closing_of_public_venues,,,https://governor.nebraska.gov/press/gov-ricketts-further-limits-events-gatherings-prevent-covid-19-spread, 
300,Nebraska,,gathering_size_10_0,,,http://dhhs.ne.gov/Pages/Gov-Ricketts-Announces-DHM-for-Remaining-Counties.aspx,
301,Nebraska,,gathering_size_100_to_26,,,https://governor.nebraska.gov/press/gov-ricketts-further-limits-events-gatherings-prevent-covid-19-spread, 
302,Nebraska,,gathering_size_25_to_11,,,,
303,Nebraska,,gathering_size_500_to_101,,,,
304,Nebraska,,lockdown,,,,
305,Nebraska,,shelter_in_place,,,https://governor.nebraska.gov/press/gov-ricketts-urges-nebraskans-stay-home-stay-healthy-and-stay-connected,"Encouraged to stay home, but not state order"
306,Nebraska,,non-essential_services_closure,,,http://dhhs.ne.gov/Pages/Coronavirus.aspx,-
248,Michigan,,gathering_size_10_0,,,,
298,Montana,,social_distancing,,,,
307,Nebraska,,religious_gatherings_banned,,,http://dhhs.ne.gov/Pages/Coronavirus.aspx,-
308,Nebraska,,school_closure,,,http://dhhs.ne.gov/Pages/Gov-Ricketts-Announces-DHM-for-Remaining-Counties.aspx,
309,Nebraska,,social_distancing,,,,
310,Nevada,,closing_of_public_venues,,,http://gov.nv.gov/News/Emergency_Orders/2020/20200320__COVID19_Declaration_of_Emergency_Directive_003/,"closing all social gathering places, take out permited *cease all gatherings at gaming establishments was on 3/17/20 http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-18_-_COVID-19_Declaration_of_Emergency_Directive_002/"
311,Nevada,,gathering_size_10_0,,,http://gov.nv.gov/News/Emergency_Orders/2020/20200324__COVID19_Declaration_of_Emergency_Directive_007/,"max 10 in any indoor/outdoor area public or private living in same household excempt, must maintain social distance 6 ft"
312,Nevada,,non-essential_services_closure,,,http://gov.nv.gov/News/Emergency_Orders/2020/20200320__COVID19_Declaration_of_Emergency_Directive_003/,
313,Nevada,,school_closure,,,http://gov.nv.gov/News/Emergency_Orders/2020/20200315__COVID19_Declaration_of_Emergency_Directive_001/,all k-12 closed public and private
314,Nevada,,shelter_in_place,,,http://gov.nv.gov/News/Emergency_Orders/2020/20200331__COVID19_Declaration_of_Emergency_Directive_010__Stay_at_Home_Order/,only allowed to leave for necessary work or obtain necessary goods
317,Nevada,,gathering_size_500_to_101,,,,
318,Nevada,,lockdown,,,,
319,Nevada,,religious_gatherings_banned,,,http://gov.nv.gov/News/Emergency_Orders/2020/20200324__COVID19_Declaration_of_Emergency_Directive_007/,implied due to the max 10 person rule
320,Nevada,,social_distancing,,,http://gov.nv.gov/News/Emergency_Orders/2020/20200320__COVID19_Declaration_of_Emergency_Directive_003/,directly outlined social distance rules i.e. 6 feet public spaces
321,New Hampshire,,closing_of_public_venues,,,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,
322,New Hampshire,,gathering_size_10_0,,,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-16.pdf,
323,New Hampshire,,gathering_size_100_to_26,,,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf, 
324,New Hampshire,,gathering_size_25_to_11,,,,
325,New Hampshire,,gathering_size_500_to_101,,,,
327,New Hampshire,,non-essential_services_closure,,,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,
328,New Hampshire,,religious_gatherings_banned,,,https://www.governor.nh.gov/newsmedia/orders2020/documents/202004.pdf,-
329,New Hampshire,,school_closure,,,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-1.pdf,
330,New Hampshire,,shelter_in_place,,,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,
331,New Hampshire,,social_distancing,,,https://www.governor.nh.gov/newsmedia/orders2020/documents/202004.pdf,-
332,New Jersey,,closing_of_public_venues,,,https://www.co.somerset.nj.us/Home/Components/News/News/3684/17,-
333,New Jersey,,gathering_size_10_0,,,,
334,New Jersey,,gathering_size_100_to_26,,,https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,limit 50
335,New Jersey,,gathering_size_25_to_11,,,,
336,New Jersey,,gathering_size_500_to_101,,,https://www.phillyvoice.com/new-jersey-no-mass-gatherings-more-250-people-coronavirus-cases/, 
338,New Jersey,,non-essential_services_closure,,,https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,
339,New Jersey,,religious_gatherings_banned,,,https://faq.business.nj.gov/en/articles/3820777doesmybusinessneedtoclose,-
340,New Jersey,,school_closure,,,https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,
341,New Jersey,,shelter_in_place,,,https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,
342,New Jersey,,social_distancing,,,https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,
343,New Mexico,,closing_of_public_venues,,,https://cv.nmhealth.org/wpcontent/uploads/2020/03/UPDATEDDOHPHO03192020.pdf,"restaurants, bars, gaming closed *take out permitted. This is expanded on 3/23/20 by the gov orderhttps://www.governor.state.nm.us/wp-content/uploads/2020/03/COVID-19-DOH-Order-fv.pdf"
344,New Mexico,,gathering_size_100_to_26,,,https://cv.nmhealth.org/wpcontent/uploads/2020/03/031620DOHPHOr.pdf,max 100 ppl
345,New Mexico,,non-essential_services_closure,,,https://www.governor.state.nm.us/wpcontent/uploads/2020/03/COVID19DOHOrderfv.pdf,
346,New Mexico,,shelter_in_place,,,https://www.governor.state.nm.us/wpcontent/uploads/2020/03/COVID19DOHOrderfv.pdf,
347,New Mexico,,gathering_size_10_0,,,https://cv.nmhealth.org/wpcontent/uploads/2020/03/UPDATEDDOHPHO03192020.pdf,later reduced no more than 5 or more people on an outside space
348,New Mexico,,gathering_size_25_to_11,,,,
349,New Mexico,,gathering_size_500_to_101,,,,
350,New Mexico,,lockdown,,,,3/27/20 mandatory quaratine all travellers arriving to NM 
351,New Mexico,,religious_gatherings_banned,,,https://www.governor.state.nm.us/wpcontent/uploads/2020/03/COVID19DOHOrderfv.pdf,
352,New Mexico,,school_closure,,,https://www.governor.state.nm.us/wpcontent/uploads/2020/03/ExecutiveOrder2020005.pdf,*specifically public schools https://www.governor.state.nm.us/wp-content/uploads/2020/03/MLG_EO_2020_013.pdf
353,New Mexico,,social_distancing,,,https://www.governor.state.nm.us/wpcontent/uploads/2020/03/COVID19DOHOrderfv.pdf,first order with explicit guidelines
354,New York,,gathering_size_500_to_101,,,https://www.bizjournals.com/albany/news/2020/03/12/newyorkstatelargegatheringban.html,-
355,New York,,non-essential_services_closure,,,https://www.governor.ny.gov/news/governorcuomoissuesguidanceessentialservicesundernewyorkstatepauseexecutiveorder,
356,New York,,closing_of_public_venues,,,https://www.governor.ny.gov/news/governorcuomoissuesguidanceessentialservicesundernewyorkstatepauseexecutiveorder,
357,New York,,gathering_size_10_0,,,https://www.cityandstateny.com/articles/politics/newyorkstate/cuomobans%E2%80%98nonessentialgatherings%E2%80%99allsizes.html,
359,New York,,gathering_size_25_to_11,,,,
362,New York,,school_closure,,,https://www.governor.ny.gov/news/no-2024-continuing-temporary-suspension-and-modification-laws-relating-disaster-emergency,
364,New York,,social_distancing,,,https://coronavirus.health.ny.gov/newyorkstatepause,
